STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00116738,"PERRY 6 NW, IL US",5/7/2003,0.03,74,57,61
USC00116738,"PERRY 6 NW, IL US",5/8/2003,0,70,53,53
USC00116738,"PERRY 6 NW, IL US",5/9/2003,0.23,75,58,75
USC00116738,"PERRY 6 NW, IL US",5/10/2003,0.88,87,64,65
USC00116738,"PERRY 6 NW, IL US",5/11/2003,0.16,78,51,51
USC00116738,"PERRY 6 NW, IL US",5/12/2003,0,58,50,54
USC00116738,"PERRY 6 NW, IL US",5/13/2003,0,70,48,56
USC00116738,"PERRY 6 NW, IL US",5/14/2003,0,72,55,62
USC00116738,"PERRY 6 NW, IL US",5/15/2003,0.02,77,55,59
USC00116738,"PERRY 6 NW, IL US",5/16/2003,0,71,47,51
USC00116738,"PERRY 6 NW, IL US",5/17/2003,0.06,67,51,58
USC00116738,"PERRY 6 NW, IL US",5/18/2003,0,76,58,61
USC00116738,"PERRY 6 NW, IL US",5/19/2003,0,74,60,66
USC00116738,"PERRY 6 NW, IL US",5/20/2003,0,79,52,54
USC00116738,"PERRY 6 NW, IL US",5/21/2003,0,66,42,54
USC00116738,"PERRY 6 NW, IL US",5/22/2003,0,66,41,54
USC00116738,"PERRY 6 NW, IL US",5/23/2003,0,70,49,54
USC00116738,"PERRY 6 NW, IL US",5/24/2003,0,70,46,59
USC00116738,"PERRY 6 NW, IL US",5/25/2003,0.39,69,49,52
USC00116738,"PERRY 6 NW, IL US",5/26/2003,0,73,44,62
USC00116738,"PERRY 6 NW, IL US",5/27/2003,0,75,49,58
USC00116738,"PERRY 6 NW, IL US",5/28/2003,0,81,59,66
USC00116738,"PERRY 6 NW, IL US",5/29/2003,0,83,51,63
USC00116738,"PERRY 6 NW, IL US",5/30/2003,0,80,50,59
USC00116738,"PERRY 6 NW, IL US",5/31/2003,0.35,82,58,59
USC00116738,"PERRY 6 NW, IL US",6/1/2003,0,70,47,56
USC00116738,"PERRY 6 NW, IL US",6/2/2003,0,68,50,56
USC00116738,"PERRY 6 NW, IL US",6/3/2003,0.77,59,49,51
USC00116738,"PERRY 6 NW, IL US",6/4/2003,0,58,51,55
USC00116738,"PERRY 6 NW, IL US",6/5/2003,0,72,50,63
USC00116738,"PERRY 6 NW, IL US",6/6/2003,0,78,55,58
USC00116738,"PERRY 6 NW, IL US",6/7/2003,0.44,71,57,63
USC00116738,"PERRY 6 NW, IL US",6/8/2003,0,78,54,60
USC00116738,"PERRY 6 NW, IL US",6/9/2003,0,74,57,68
USC00116738,"PERRY 6 NW, IL US",6/10/2003,0.81,82,61,62
USC00116738,"PERRY 6 NW, IL US",6/11/2003,0.05,77,62,68
USC00116738,"PERRY 6 NW, IL US",6/12/2003,0.01,79,63,64
USC00116738,"PERRY 6 NW, IL US",6/13/2003,0.25,76,64,66
USC00116738,"PERRY 6 NW, IL US",6/14/2003,0,79,61,67
USC00116738,"PERRY 6 NW, IL US",6/15/2003,0,83,59,71
USC00116738,"PERRY 6 NW, IL US",6/16/2003,0,84,58,69
USC00116738,"PERRY 6 NW, IL US",6/17/2003,0,84,59,71
USC00116738,"PERRY 6 NW, IL US",6/18/2003,0,87,60,70
USC00116738,"PERRY 6 NW, IL US",6/19/2003,0.01,88,67,68
USC00116738,"PERRY 6 NW, IL US",6/20/2003,0,80,44,59
USC00116738,"PERRY 6 NW, IL US",6/21/2003,0,79,48,70
USC00116738,"PERRY 6 NW, IL US",6/22/2003,0,81,54,75
USC00116738,"PERRY 6 NW, IL US",6/23/2003,0,84,62,70
USC00116738,"PERRY 6 NW, IL US",6/24/2003,0,85,64,74
USC00116738,"PERRY 6 NW, IL US",6/25/2003,0,91,67,73
USC00116738,"PERRY 6 NW, IL US",6/26/2003,1.77,91,59,61
USC00116738,"PERRY 6 NW, IL US",6/27/2003,0,76,54,66
USC00116738,"PERRY 6 NW, IL US",6/28/2003,0,84,65,68
USC00116738,"PERRY 6 NW, IL US",6/29/2003,0,85,69,75
USC00116738,"PERRY 6 NW, IL US",6/30/2003,0.06,86,65,70
USC00116738,"PERRY 6 NW, IL US",7/1/2003,0,83,63,72
USC00116738,"PERRY 6 NW, IL US",7/2/2003,0,86,65,74
USC00116738,"PERRY 6 NW, IL US",7/3/2003,0,88,67,78
USC00116738,"PERRY 6 NW, IL US",7/4/2003,0,91,76,84
USC00116738,"PERRY 6 NW, IL US",7/5/2003,0,94,76,78
USC00116738,"PERRY 6 NW, IL US",7/6/2003,0,93,68,84
USC00116738,"PERRY 6 NW, IL US",7/7/2003,0,92,76,79
USC00116738,"PERRY 6 NW, IL US",7/8/2003,0,93,77,79
USC00116738,"PERRY 6 NW, IL US",7/9/2003,1.73,89,67,76
USC00116738,"PERRY 6 NW, IL US",7/10/2003,0.52,91,67,70
USC00116738,"PERRY 6 NW, IL US",7/11/2003,0,81,63,69
USC00116738,"PERRY 6 NW, IL US",7/12/2003,0,83,60,71
USC00116738,"PERRY 6 NW, IL US",7/13/2003,0,81,57,77
USC00116738,"PERRY 6 NW, IL US",7/14/2003,0,83,57,69
USC00116738,"PERRY 6 NW, IL US",7/15/2003,0,84,69,80
USC00116738,"PERRY 6 NW, IL US",7/16/2003,0,88,61,75
USC00116738,"PERRY 6 NW, IL US",7/17/2003,0,86,65,75
USC00116738,"PERRY 6 NW, IL US",7/18/2003,1.21,92,68,68
USC00116738,"PERRY 6 NW, IL US",7/19/2003,0.79,77,63,71
USC00116738,"PERRY 6 NW, IL US",7/20/2003,0,84,63,78
USC00116738,"PERRY 6 NW, IL US",7/21/2003,0.07,92,73,76
USC00116738,"PERRY 6 NW, IL US",7/22/2003,0,83,61,66
USC00116738,"PERRY 6 NW, IL US",7/23/2003,0,78,57,63
USC00116738,"PERRY 6 NW, IL US",7/24/2003,0,77,53,66
USC00116738,"PERRY 6 NW, IL US",7/25/2003,0,80,57,67
USC00116738,"PERRY 6 NW, IL US",7/26/2003,0,84,61,70
USC00116738,"PERRY 6 NW, IL US",7/27/2003,0,88,70,83
USC00116738,"PERRY 6 NW, IL US",7/28/2003,1.72,89,70,70
USC00116738,"PERRY 6 NW, IL US",7/29/2003,0,78,62,66
USC00116738,"PERRY 6 NW, IL US",7/30/2003,0,82,58,65
USC00116738,"PERRY 6 NW, IL US",7/31/2003,0,85,60,70
USC00116738,"PERRY 6 NW, IL US",8/1/2003,0,88,67,73
USC00116738,"PERRY 6 NW, IL US",8/2/2003,0,84,64,69
USC00116738,"PERRY 6 NW, IL US",8/3/2003,0.75,86,61,63
USC00116738,"PERRY 6 NW, IL US",8/4/2003,0,85,62,69
USC00116738,"PERRY 6 NW, IL US",8/5/2003,0.12,83,59,65
USC00116738,"PERRY 6 NW, IL US",8/6/2003,0,84,66,68
USC00116738,"PERRY 6 NW, IL US",8/7/2003,0,85,65,69
USC00116738,"PERRY 6 NW, IL US",8/8/2003,0,85,63,72
USC00116738,"PERRY 6 NW, IL US",8/9/2003,0,83,61,64
USC00116738,"PERRY 6 NW, IL US",8/10/2003,0,82,58,68
USC00116738,"PERRY 6 NW, IL US",8/11/2003,0,83,59,68
USC00116738,"PERRY 6 NW, IL US",8/12/2003,0.02,84,63,65
USC00116738,"PERRY 6 NW, IL US",8/13/2003,0.01,81,63,65
USC00116738,"PERRY 6 NW, IL US",8/14/2003,0.53,83,65,71
USC00116738,"PERRY 6 NW, IL US",8/15/2003,0,87,66,73
USC00116738,"PERRY 6 NW, IL US",8/16/2003,0,93,71,78
USC00116738,"PERRY 6 NW, IL US",8/17/2003,0,96,69,78
USC00116738,"PERRY 6 NW, IL US",8/18/2003,0,93,69,73
USC00116738,"PERRY 6 NW, IL US",8/19/2003,0,88,66,70
USC00116738,"PERRY 6 NW, IL US",8/20/2003,0,88,67,71
USC00116738,"PERRY 6 NW, IL US",8/21/2003,0,94,71,79
USC00116738,"PERRY 6 NW, IL US",8/22/2003,0,99,67,70
USC00116738,"PERRY 6 NW, IL US",8/23/2003,0,88,55,67
USC00116738,"PERRY 6 NW, IL US",8/24/2003,0,85,59,68
USC00116738,"PERRY 6 NW, IL US",8/25/2003,0,89,63,67
USC00116738,"PERRY 6 NW, IL US",8/26/2003,0,94,67,80
USC00116738,"PERRY 6 NW, IL US",8/27/2003,0.2,99,67,71
USC00116738,"PERRY 6 NW, IL US",8/28/2003,0,92,69,71
USC00116738,"PERRY 6 NW, IL US",8/29/2003,0.42,93,70,72
USC00116738,"PERRY 6 NW, IL US",8/30/2003,0.01,79,69,71
USC00116738,"PERRY 6 NW, IL US",8/31/2003,0.09,80,59,61
USC00116738,"PERRY 6 NW, IL US",9/1/2003,5.05,66,59,60
USC00116738,"PERRY 6 NW, IL US",9/2/2003,0.31,65,60,63
USC00116738,"PERRY 6 NW, IL US",9/3/2003,0,74,53,56
USC00116738,"PERRY 6 NW, IL US",9/4/2003,0,84,53,56
USC00116738,"PERRY 6 NW, IL US",9/5/2003,0,76,48,55
USC00116738,"PERRY 6 NW, IL US",9/6/2003,0,79,46,50
USC00116738,"PERRY 6 NW, IL US",9/7/2003,0,81,50,61
USC00116738,"PERRY 6 NW, IL US",9/8/2003,0,83,53,59
USC00116738,"PERRY 6 NW, IL US",9/9/2003,0,84,52,59
USC00116738,"PERRY 6 NW, IL US",9/10/2003,0,83,55,60
USC00116738,"PERRY 6 NW, IL US",9/11/2003,0,85,59,68
USC00116738,"PERRY 6 NW, IL US",9/12/2003,0,87,67,69
USC00116738,"PERRY 6 NW, IL US",9/13/2003,0.32,78,66,67
USC00116738,"PERRY 6 NW, IL US",9/14/2003,0.71,71,60,60
USC00116738,"PERRY 6 NW, IL US",9/15/2003,0,74,49,54
USC00116738,"PERRY 6 NW, IL US",9/16/2003,0,80,51,57
USC00116738,"PERRY 6 NW, IL US",9/17/2003,0,80,49,53
USC00116738,"PERRY 6 NW, IL US",9/18/2003,0,83,53,60
USC00116738,"PERRY 6 NW, IL US",9/19/2003,0.15,84,46,50
USC00116738,"PERRY 6 NW, IL US",9/20/2003,0,66,38,40
USC00116738,"PERRY 6 NW, IL US",9/21/2003,0,74,39,51
USC00116738,"PERRY 6 NW, IL US",9/22/2003,2.79,81,51,61
USC00116738,"PERRY 6 NW, IL US",9/23/2003,0,74,43,48
USC00116738,"PERRY 6 NW, IL US",9/24/2003,0,74,48,68
USC00116738,"PERRY 6 NW, IL US",9/25/2003,0,83,41,48
USC00116738,"PERRY 6 NW, IL US",9/26/2003,0,68,44,55
USC00116738,"PERRY 6 NW, IL US",9/27/2003,0.87,80,47,47
USC00116738,"PERRY 6 NW, IL US",9/28/2003,0,67,44,49
USC00116738,"PERRY 6 NW, IL US",9/29/2003,0,60,35,41
USC00116738,"PERRY 6 NW, IL US",9/30/2003,0,63,41,44
USC00116738,"PERRY 6 NW, IL US",10/1/2003,0,54,38,43
USC00116738,"PERRY 6 NW, IL US",10/2/2003,0,63,26,34
USC00116738,"PERRY 6 NW, IL US",10/3/2003,0,58,34,46
USC00116738,"PERRY 6 NW, IL US",10/4/2003,0,61,41,45
USC00116738,"PERRY 6 NW, IL US",10/5/2003,0,72,45,60
USC00116738,"PERRY 6 NW, IL US",10/6/2003,0,79,44,50
USC00116738,"PERRY 6 NW, IL US",10/7/2003,0,81,48,51
USC00116738,"PERRY 6 NW, IL US",10/8/2003,0,81,48,51
USC00116738,"PERRY 6 NW, IL US",10/9/2003,0,80,51,58
USC00116738,"PERRY 6 NW, IL US",10/10/2003,0.48,64,54,56
USC00116738,"PERRY 6 NW, IL US",10/11/2003,0,77,51,54
USC00116738,"PERRY 6 NW, IL US",10/12/2003,0.15,73,46,46
USC00116738,"PERRY 6 NW, IL US",10/13/2003,0,72,39,39
USC00116738,"PERRY 6 NW, IL US",10/14/2003,0.86,73,40,49
USC00116738,"PERRY 6 NW, IL US",10/15/2003,0,66,38,40
USC00116738,"PERRY 6 NW, IL US",10/16/2003,0,70,41,43
USC00116738,"PERRY 6 NW, IL US",10/17/2003,0,61,33,35
USC00116738,"PERRY 6 NW, IL US",10/18/2003,0,61,35,45
USC00116738,"PERRY 6 NW, IL US",10/19/2003,0,76,46,54
USC00116738,"PERRY 6 NW, IL US",10/20/2003,0,84,54,65
USC00116738,"PERRY 6 NW, IL US",10/21/2003,0,87,53,54
USC00116738,"PERRY 6 NW, IL US",10/22/2003,0,73,43,45
USC00116738,"PERRY 6 NW, IL US",10/23/2003,0,69,45,51
USC00116738,"PERRY 6 NW, IL US",10/24/2003,0,69,39,42
USC00116738,"PERRY 6 NW, IL US",10/25/2003,0.8,74,45,50
USC00116738,"PERRY 6 NW, IL US",10/26/2003,0,52,33,34
USC00116738,"PERRY 6 NW, IL US",10/27/2003,0.01,43,32,41
USC00116738,"PERRY 6 NW, IL US",10/28/2003,0.09,54,40,48
USC00116738,"PERRY 6 NW, IL US",10/29/2003,0,58,32,37
USC00116738,"PERRY 6 NW, IL US",10/30/2003,0,58,37,56
USC00116738,"PERRY 6 NW, IL US",10/31/2003,0,76,57,59
USC00116738,"PERRY 6 NW, IL US",11/1/2003,0,60,43,43
USC00116738,"PERRY 6 NW, IL US",11/2/2003,0.05,52,43,48
USC00116738,"PERRY 6 NW, IL US",11/3/2003,0.05,68,48,56
USC00116738,"PERRY 6 NW, IL US",11/4/2003,0.03,78,55,66
USC00116738,"PERRY 6 NW, IL US",11/5/2003,1.58,76,34,34
USC00116738,"PERRY 6 NW, IL US",11/6/2003,0,38,32,33
USC00116738,"PERRY 6 NW, IL US",11/7/2003,0,46,24,27
USC00116738,"PERRY 6 NW, IL US",11/8/2003,0,49,24,24
USC00116738,"PERRY 6 NW, IL US",11/9/2003,0,39,24,31
USC00116738,"PERRY 6 NW, IL US",11/10/2003,0,43,25,37
USC00116738,"PERRY 6 NW, IL US",11/11/2003,0.05,58,37,56
USC00116738,"PERRY 6 NW, IL US",11/12/2003,0,62,53,57
USC00116738,"PERRY 6 NW, IL US",11/13/2003,0,64,30,33
USC00116738,"PERRY 6 NW, IL US",11/14/2003,0,46,30,38
USC00116738,"PERRY 6 NW, IL US",11/15/2003,0.02,45,39,41
USC00116738,"PERRY 6 NW, IL US",11/16/2003,0,50,41,50
USC00116738,"PERRY 6 NW, IL US",11/17/2003,0.02,61,37,45
USC00116738,"PERRY 6 NW, IL US",11/18/2003,0.92,60,46,59
USC00116738,"PERRY 6 NW, IL US",11/19/2003,0.2,60,36,42
USC00116738,"PERRY 6 NW, IL US",11/20/2003,0,65,43,56
USC00116738,"PERRY 6 NW, IL US",11/21/2003,0,74,43,46
USC00116738,"PERRY 6 NW, IL US",11/22/2003,0,59,47,51
USC00116738,"PERRY 6 NW, IL US",11/23/2003,0,65,59,62
USC00116738,"PERRY 6 NW, IL US",11/24/2003,0.41,62,22,22
USC00116738,"PERRY 6 NW, IL US",11/25/2003,0,36,24,31
USC00116738,"PERRY 6 NW, IL US",11/26/2003,0,47,31,36
USC00116738,"PERRY 6 NW, IL US",11/27/2003,0,52,35,35
USC00116738,"PERRY 6 NW, IL US",11/28/2003,0,52,28,28
USC00116738,"PERRY 6 NW, IL US",11/29/2003,0.02,31,18,26
USC00116738,"PERRY 6 NW, IL US",11/30/2003,0,51,29,43
USC00116738,"PERRY 6 NW, IL US",12/1/2003,0,60,29,31
USC00116738,"PERRY 6 NW, IL US",12/2/2003,0,49,33,34
USC00116738,"PERRY 6 NW, IL US",12/3/2003,0,40,34,34
USC00116738,"PERRY 6 NW, IL US",12/4/2003,0.25,39,32,36
USC00116738,"PERRY 6 NW, IL US",12/5/2003,0.19,43,31,33
USC00116738,"PERRY 6 NW, IL US",12/6/2003,0,43,24,37
USC00116738,"PERRY 6 NW, IL US",12/7/2003,0,39,27,29
USC00116738,"PERRY 6 NW, IL US",12/8/2003,0,45,28,35
USC00116738,"PERRY 6 NW, IL US",12/9/2003,0,53,35,42
USC00116738,"PERRY 6 NW, IL US",12/10/2003,2.03,53,37,37
USC00116738,"PERRY 6 NW, IL US",12/11/2003,0.04,38,13,15
USC00116738,"PERRY 6 NW, IL US",12/12/2003,0,26,10,14
USC00116738,"PERRY 6 NW, IL US",12/13/2003,0,29,14,25
USC00116738,"PERRY 6 NW, IL US",12/14/2003,0.2,28,22,26
USC00116738,"PERRY 6 NW, IL US",12/15/2003,0,33,20,32
USC00116738,"PERRY 6 NW, IL US",12/16/2003,0,48,32,32
USC00116738,"PERRY 6 NW, IL US",12/17/2003,0,33,19,22
USC00116738,"PERRY 6 NW, IL US",12/18/2003,0.04,38,22,35
USC00116738,"PERRY 6 NW, IL US",12/19/2003,0,36,29,29
USC00116738,"PERRY 6 NW, IL US",12/20/2003,0,35,14,22
USC00116738,"PERRY 6 NW, IL US",12/21/2003,0,39,22,36
USC00116738,"PERRY 6 NW, IL US",12/22/2003,0,58,38,39
USC00116738,"PERRY 6 NW, IL US",12/23/2003,0.31,48,31,32
USC00116738,"PERRY 6 NW, IL US",12/24/2003,0,34,20,23
USC00116738,"PERRY 6 NW, IL US",12/25/2003,0,35,17,34
USC00116738,"PERRY 6 NW, IL US",12/26/2003,0,43,25,27
USC00116738,"PERRY 6 NW, IL US",12/27/2003,0,48,27,46
USC00116738,"PERRY 6 NW, IL US",12/28/2003,0.01,59,45,47
USC00116738,"PERRY 6 NW, IL US",12/29/2003,0,56,29,30
USC00116738,"PERRY 6 NW, IL US",12/30/2003,0,42,21,32
USC00116738,"PERRY 6 NW, IL US",12/31/2003,0,54,34,37
USC00116738,"PERRY 6 NW, IL US",1/1/2004,0,49,26,39
USC00116738,"PERRY 6 NW, IL US",1/2/2004,0.01,60,40,51
USC00116738,"PERRY 6 NW, IL US",1/3/2004,0,70,42,42
USC00116738,"PERRY 6 NW, IL US",1/4/2004,0.71,43,31,31
USC00116738,"PERRY 6 NW, IL US",1/5/2004,0.14,33,16,16
USC00116738,"PERRY 6 NW, IL US",1/6/2004,0,18,1,4
USC00116738,"PERRY 6 NW, IL US",1/7/2004,0,21,4,15
USC00116738,"PERRY 6 NW, IL US",1/8/2004,0,31,15,29
USC00116738,"PERRY 6 NW, IL US",1/9/2004,0,37,27,27
USC00116738,"PERRY 6 NW, IL US",1/10/2004,0,33,13,13
USC00116738,"PERRY 6 NW, IL US",1/11/2004,0,36,12,31
USC00116738,"PERRY 6 NW, IL US",1/12/2004,0,52,34,34
USC00116738,"PERRY 6 NW, IL US",1/13/2004,0,47,27,28
USC00116738,"PERRY 6 NW, IL US",1/14/2004,0,41,21,35
USC00116738,"PERRY 6 NW, IL US",1/15/2004,0,46,16,20
USC00116738,"PERRY 6 NW, IL US",1/16/2004,0,39,20,28
USC00116738,"PERRY 6 NW, IL US",1/17/2004,0.14,40,28,36
USC00116738,"PERRY 6 NW, IL US",1/18/2004,0.22,41,22,22
USC00116738,"PERRY 6 NW, IL US",1/19/2004,0,24,5,6
USC00116738,"PERRY 6 NW, IL US",1/20/2004,0,22,6,16
USC00116738,"PERRY 6 NW, IL US",1/21/2004,0,27,16,25
USC00116738,"PERRY 6 NW, IL US",1/22/2004,0,45,10,10
USC00116738,"PERRY 6 NW, IL US",1/23/2004,0,24,8,22
USC00116738,"PERRY 6 NW, IL US",1/24/2004,0,52,20,21
USC00116738,"PERRY 6 NW, IL US",1/25/2004,0,31,19,19
USC00116738,"PERRY 6 NW, IL US",1/26/2004,0.15,22,17,18
USC00116738,"PERRY 6 NW, IL US",1/27/2004,0.15,25,15,15
USC00116738,"PERRY 6 NW, IL US",1/28/2004,0,18,-2,4
USC00116738,"PERRY 6 NW, IL US",1/29/2004,0,22,-1,5
USC00116738,"PERRY 6 NW, IL US",1/30/2004,0.07,9,-5,-3
USC00116738,"PERRY 6 NW, IL US",1/31/2004,0.07,5,-15,-5
USC00116738,"PERRY 6 NW, IL US",2/1/2004,0,18,-5,17
USC00116738,"PERRY 6 NW, IL US",2/2/2004,0.07,33,17,32
USC00116738,"PERRY 6 NW, IL US",2/3/2004,0.44,35,11,11
USC00116738,"PERRY 6 NW, IL US",2/4/2004,0,23,6,9
USC00116738,"PERRY 6 NW, IL US",2/5/2004,0.04,26,9,25
USC00116738,"PERRY 6 NW, IL US",2/6/2004,0.13,30,22,22
USC00116738,"PERRY 6 NW, IL US",2/7/2004,0.04,28,12,13
USC00116738,"PERRY 6 NW, IL US",2/8/2004,0,18,11,17
USC00116738,"PERRY 6 NW, IL US",2/9/2004,0,36,23,27
USC00116738,"PERRY 6 NW, IL US",2/10/2004,0,40,22,25
USC00116738,"PERRY 6 NW, IL US",2/11/2004,0,33,16,32
USC00116738,"PERRY 6 NW, IL US",2/12/2004,0,45,15,17
USC00116738,"PERRY 6 NW, IL US",2/13/2004,0,26,9,14
USC00116738,"PERRY 6 NW, IL US",2/14/2004,0,34,14,31
USC00116738,"PERRY 6 NW, IL US",2/15/2004,0,42,17,18
USC00116738,"PERRY 6 NW, IL US",2/16/2004,0,31,14,18
USC00116738,"PERRY 6 NW, IL US",2/17/2004,0,35,18,28
USC00116738,"PERRY 6 NW, IL US",2/18/2004,0,40,19,29
USC00116738,"PERRY 6 NW, IL US",2/19/2004,0,54,29,40
USC00116738,"PERRY 6 NW, IL US",2/20/2004,0,60,41,46
USC00116738,"PERRY 6 NW, IL US",2/21/2004,0,46,34,34
USC00116738,"PERRY 6 NW, IL US",2/22/2004,0,47,26,32
USC00116738,"PERRY 6 NW, IL US",2/23/2004,0,50,32,38
USC00116738,"PERRY 6 NW, IL US",2/24/2004,0,53,34,35
USC00116738,"PERRY 6 NW, IL US",2/25/2004,0,39,30,30
USC00116738,"PERRY 6 NW, IL US",2/26/2004,0,45,25,31
USC00116738,"PERRY 6 NW, IL US",2/27/2004,0,48,22,30
USC00116738,"PERRY 6 NW, IL US",2/28/2004,0,52,29,33
USC00116738,"PERRY 6 NW, IL US",2/29/2004,0,62,33,47
USC00116738,"PERRY 6 NW, IL US",3/1/2004,0.04,64,48,53
USC00116738,"PERRY 6 NW, IL US",3/2/2004,0,67,43,44
USC00116738,"PERRY 6 NW, IL US",3/3/2004,0,48,37,39
USC00116738,"PERRY 6 NW, IL US",3/4/2004,0.16,50,38,45
USC00116738,"PERRY 6 NW, IL US",3/5/2004,1.64,63,51,51
USC00116738,"PERRY 6 NW, IL US",3/6/2004,0,54,38,39
USC00116738,"PERRY 6 NW, IL US",3/7/2004,0,55,39,42
USC00116738,"PERRY 6 NW, IL US",3/8/2004,0,53,26,35
USC00116738,"PERRY 6 NW, IL US",3/9/2004,0.03,55,34,35
USC00116738,"PERRY 6 NW, IL US",3/10/2004,0,48,26,32
USC00116738,"PERRY 6 NW, IL US",3/11/2004,0,54,40,40
USC00116738,"PERRY 6 NW, IL US",3/12/2004,0,49,20,25
USC00116738,"PERRY 6 NW, IL US",3/13/2004,0,45,22,29
USC00116738,"PERRY 6 NW, IL US",3/14/2004,0.14,54,39,41
USC00116738,"PERRY 6 NW, IL US",3/15/2004,0,54,28,38
USC00116738,"PERRY 6 NW, IL US",3/16/2004,0.13,43,31,31
USC00116738,"PERRY 6 NW, IL US",3/17/2004,0.04,38,31,37
USC00116738,"PERRY 6 NW, IL US",3/18/2004,0.01,45,29,40
USC00116738,"PERRY 6 NW, IL US",3/19/2004,0,57,25,36
USC00116738,"PERRY 6 NW, IL US",3/20/2004,0.02,64,51,62
USC00116738,"PERRY 6 NW, IL US",3/21/2004,0,67,32,33
USC00116738,"PERRY 6 NW, IL US",3/22/2004,0,43,21,30
USC00116738,"PERRY 6 NW, IL US",3/23/2004,0,48,28,42
USC00116738,"PERRY 6 NW, IL US",3/24/2004,0.21,60,44,56
USC00116738,"PERRY 6 NW, IL US",3/25/2004,0.02,72,54,55
USC00116738,"PERRY 6 NW, IL US",3/26/2004,0.36,66,55,62
USC00116738,"PERRY 6 NW, IL US",3/27/2004,0.18,64,51,56
USC00116738,"PERRY 6 NW, IL US",3/28/2004,0.2,72,58,61
USC00116738,"PERRY 6 NW, IL US",3/29/2004,0.23,62,37,51
USC00116738,"PERRY 6 NW, IL US",3/30/2004,0,65,39,39
USC00116738,"PERRY 6 NW, IL US",3/31/2004,0.11,50,33,37
USC00116738,"PERRY 6 NW, IL US",4/1/2004,0,46,36,45
USC00116738,"PERRY 6 NW, IL US",4/2/2004,0,56,31,43
USC00116738,"PERRY 6 NW, IL US",4/3/2004,0,61,32,42
USC00116738,"PERRY 6 NW, IL US",4/4/2004,0,63,30,40
USC00116738,"PERRY 6 NW, IL US",4/5/2004,0,55,29,39
USC00116738,"PERRY 6 NW, IL US",4/6/2004,0,65,40,52
USC00116738,"PERRY 6 NW, IL US",4/7/2004,0,76,49,52
USC00116738,"PERRY 6 NW, IL US",4/8/2004,0,77,42,44
USC00116738,"PERRY 6 NW, IL US",4/9/2004,0,64,37,39
USC00116738,"PERRY 6 NW, IL US",4/10/2004,0,64,39,47
USC00116738,"PERRY 6 NW, IL US",4/11/2004,0.01,52,30,34
USC00116738,"PERRY 6 NW, IL US",4/12/2004,0,56,34,36
USC00116738,"PERRY 6 NW, IL US",4/13/2004,0,53,29,34
USC00116738,"PERRY 6 NW, IL US",4/14/2004,0,57,30,42
USC00116738,"PERRY 6 NW, IL US",4/15/2004,0,71,39,52
USC00116738,"PERRY 6 NW, IL US",4/16/2004,0,71,52,61
USC00116738,"PERRY 6 NW, IL US",4/17/2004,0,84,60,66
USC00116738,"PERRY 6 NW, IL US",4/18/2004,0,86,66,68
USC00116738,"PERRY 6 NW, IL US",4/19/2004,0,84,68,68
USC00116738,"PERRY 6 NW, IL US",4/20/2004,0.37,75,51,53
USC00116738,"PERRY 6 NW, IL US",4/21/2004,0.77,71,53,58
USC00116738,"PERRY 6 NW, IL US",4/22/2004,0,68,48,49
USC00116738,"PERRY 6 NW, IL US",4/23/2004,0.01,58,43,44
USC00116738,"PERRY 6 NW, IL US",4/24/2004,0,68,45,54
USC00116738,"PERRY 6 NW, IL US",4/25/2004,0.9,60,51,52
USC00116738,"PERRY 6 NW, IL US",4/26/2004,0,61,43,51
USC00116738,"PERRY 6 NW, IL US",4/27/2004,0,67,38,43
USC00116738,"PERRY 6 NW, IL US",4/28/2004,0,64,43,60
USC00116738,"PERRY 6 NW, IL US",4/29/2004,0,82,59,60
USC00116738,"PERRY 6 NW, IL US",4/30/2004,0.06,70,57,60
USC00116738,"PERRY 6 NW, IL US",5/1/2004,0.14,75,47,47
USC00116738,"PERRY 6 NW, IL US",5/2/2004,0.11,56,40,44
USC00116738,"PERRY 6 NW, IL US",5/3/2004,0.02,59,35,43
USC00116738,"PERRY 6 NW, IL US",5/4/2004,0,60,42,51
USC00116738,"PERRY 6 NW, IL US",5/5/2004,0.09,64,44,52
USC00116738,"PERRY 6 NW, IL US",5/6/2004,0,79,52,69
USC00116738,"PERRY 6 NW, IL US",5/7/2004,0,88,66,69
USC00116738,"PERRY 6 NW, IL US",5/8/2004,0,83,55,70
USC00116738,"PERRY 6 NW, IL US",5/9/2004,0,84,67,72
USC00116738,"PERRY 6 NW, IL US",5/10/2004,0,87,64,68
USC00116738,"PERRY 6 NW, IL US",5/11/2004,0.8,80,62,65
USC00116738,"PERRY 6 NW, IL US",5/12/2004,0,82,65,71
USC00116738,"PERRY 6 NW, IL US",5/13/2004,0.21,77,63,66
USC00116738,"PERRY 6 NW, IL US",5/14/2004,0.6,74,48,48
USC00116738,"PERRY 6 NW, IL US",5/15/2004,0,56,40,47
USC00116738,"PERRY 6 NW, IL US",5/16/2004,0,65,44,52
USC00116738,"PERRY 6 NW, IL US",5/17/2004,0,72,52,64
USC00116738,"PERRY 6 NW, IL US",5/18/2004,0,82,64,70
USC00116738,"PERRY 6 NW, IL US",5/19/2004,0.07,78,56,56
USC00116738,"PERRY 6 NW, IL US",5/20/2004,0,80,57,73
USC00116738,"PERRY 6 NW, IL US",5/21/2004,0,84,71,76
